query_id	dada2_species	dada2_lineage
e5a3878cdbecc6474b8718a9cab5df64	Campylobacter showae	204 194 72294 213849 29547 68525 1224 2 131567 
e5f54967e3b46f6c595ecd53c7c4a733	Gemella morbillorum	29391 1378 539738 539002 1385 91061 1239 1783272 2 131567 
e6109dc6882b4d89bcb54701b3a0ed47	Latilactobacillus sakei	1599 2767885 33958 186826 91061 1239 1783272 2 131567 
e62f2c34ca53b020b4c271790e691296	Staphylococcus nepalensis	214473 1279 90964 1385 91061 1239 1783272 2 131567 
e6503006bfdfbb794658f349fbb9861b	Staphylococcus auricularis	29379 1279 90964 1385 91061 1239 1783272 2 131567 
e661c03a116c67f5bf2fbc79d9dec884	Roseomonas gilardii	257708 125216 433 204441 28211 1224 2 131567 
e67907a67746d7d2a38bb71732cbeff5	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
e6d6b5d7183c2f23a8e784f801c043c8	Prevotella denticola	28129 838 171552 171549 200643 976 68336 1783270 2 131567 
e75443368fc35af15ff737fd3c508f22	Sphingomonas hankookensis	563996 13687 41297 204457 28211 1224 2 131567 
e79a68082b67fa501508fa6601d87ba6	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
e8385a781d5a24f0f48527348fd3e956	Neisseria flava	34026 482 481 206351 28216 1224 2 131567 
e83b4226cce95aae0df8646adc62f2d3	Novosphingobium yangbajingensis	468603 165696 41297 204457 28211 1224 2 131567 
e86b049a9270e3f4da6202ce9bbc85a2	Streptococcus anginosus	1328 671232 1301 1300 186826 91061 1239 1783272 2 131567 
e8a1a03d5d0d4dfb33dea8a952416837	Methylobacterium jeotgali	381630 407 119045 356 28211 1224 2 131567 
e8ac75b7785837951a44217ac4a87ad1	Alloprevotella tannerae	76122 1283313 171552 171549 200643 976 68336 1783270 2 131567 
e8f53f9787b70e35792e4c60d25ad57a	Prevotella oris	28135 838 171552 171549 200643 976 68336 1783270 2 131567 
e9e647208ed7389d73edeea73c7a01bf	Haemophilus influenzae	727 724 712 135625 1236 1224 2 131567 
ea4070c05015adac36712cb41c608a73	Leptotrichia hofstadii	157688 32067 1129771 203491 203490 32066 2 131567 
ea6c3236aa54b7e92019558ca980b5da	Nesterenkonia sandarakina	272918 57494 1268 85006 1760 201174 1783272 2 131567 
ea91c841336658284e8924798b56a032	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
eac083d18e349d8bfe11c35f0e98a1cb	Roseomonas genomospecies	NA
ebcc663f6c4d36bf6032cb5c98cc10fa	Streptococcus gordonii	1302 1301 1300 186826 91061 1239 1783272 2 131567 
ebce2861ecf59e1f988ababf753d9016	Brucella tritici	94626 234 2826938 118882 356 28211 1224 2 131567 
ebd7749d0afeb4fcda5fccd6b6ae6b21	Clostridioides difficile	1496 1870884 186804 186802 186801 1239 1783272 2 131567 
ec278e1ebc654c9fb9a4506901d4c17f	Prevotella oris	28135 838 171552 171549 200643 976 68336 1783270 2 131567 
ec617d72bf3dbcd8651f107557378723	Brevundimonas vesicularis	41276 41275 76892 204458 28211 1224 2 131567 
ec66c6df647f1888b6d5b3e4c2a93b0b	Streptococcus cristatus	45634 1301 1300 186826 91061 1239 1783272 2 131567 
ec704b1890dbcd2a96a71d404bb0bf9e	Weissella minor	1620 46255 33958 186826 91061 1239 1783272 2 131567 
eccf26159fa7c1950205ad17c2a798f9	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
ed679b4141a5475184194968ae36e9c1	Streptococcus intermedius	1338 671232 1301 1300 186826 91061 1239 1783272 2 131567 
ee170152ecf9e3d341d5e06232444beb	Staphylococcus condimenti	70255 1279 90964 1385 91061 1239 1783272 2 131567 
eebb63cb6df5e6b248ae7b2786ce7cfb	Veillonella parvula	29466 29465 31977 1843489 909932 1239 1783272 2 131567 
eedffea9312fa43810bd26234cb8f879	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
ef25021cfdbb43a5b557db7697ccc5c0	Sphingomonas mathurensis	428996 13687 41297 204457 28211 1224 2 131567 
ef350d84224b737337812332d52bd29d	Massilia albidiflava	321983 149698 2895353 75682 80840 28216 1224 2 131567 
ef4845f2fa21837258732d722fdbf6ec	Streptococcus cristatus	45634 1301 1300 186826 91061 1239 1783272 2 131567 
ef79ed2b5fce6df833de2d4ad06c9c08	Anaerococcus prevotii	33034 165779 1570339 1737405 1737404 1239 1783272 2 131567 
efbbbe6c1cd49750fb68121a30455d0e	Microbacterium lacticum	33885 33882 85023 85006 1760 201174 1783272 2 131567 
efdda6681a2844a38e9ad2e446d978e4	Corynebacterium sundsvallense	161902 1716 1653 85007 1760 201174 1783272 2 131567 
eff3563e4188fe6c561c990fe93a8285	Pseudoramibacter alactolyticus	113287 113286 186806 186802 186801 1239 1783272 2 131567 
f003f5e1e4e365457c302831249884be	Selenomonas noxia	135083 970 1843491 909929 909932 1239 1783272 2 131567 
f09aa1627c8fa9b97aa2e6364035394c	Alloprevotella tannerae	76122 1283313 171552 171549 200643 976 68336 1783270 2 131567 
f0fd5f6d6c364bf014de049c6b7efc47	Leptotrichia hofstadii	157688 32067 1129771 203491 203490 32066 2 131567 
f10ef2d16d6f7bce3cbdf0322f117d33	Actinomyces naeslundii	1655 1654 2049 2037 1760 201174 1783272 2 131567 
f13c8c98afbd611650b923451ebc9cf4	Roseateles depolymerans	76731 93681 224471 80840 28216 1224 2 131567 
f17d3da8eb98435912cf7cfb2d1bfbdb	Cutibacterium acnes	1747 1912216 31957 85009 1760 201174 1783272 2 131567 
f1b6e1f25eb237cfc2fe635817eb83ae	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
f1d7a05560371d1ffd592b2a3b49ca6b	Streptococcus gordonii	1302 1301 1300 186826 91061 1239 1783272 2 131567 
f2293f86ac73f50fa69f5eb4976ba77c	Cutibacterium acnes	1747 1912216 31957 85009 1760 201174 1783272 2 131567 
f25cc39d0154b804882b0c38362c541d	Streptococcus oralis	1303 1301 1300 186826 91061 1239 1783272 2 131567 
f2b5c571534b67bf67fbb5436b0f75ad	Microbacterium testaceum	2033 33882 85023 85006 1760 201174 1783272 2 131567 
f31ea9186025410094e7bac1c75ffb5d	Selenomonas sputigena	69823 970 1843491 909929 909932 1239 1783272 2 131567 
f3451d6df4112bf44679eabd59a60848	Dermabacter hominis	36740 36739 85020 85006 1760 201174 1783272 2 131567 
f34af316cc01307b2c92827f827edc32	Moraxella catarrhalis	480 475 468 2887326 1236 1224 2 131567 
f3affe9fa597c4e147ac90f125715fd1	Sphingobacterium thermophilum	768534 28453 84566 200666 117747 976 68336 1783270 2 131567 
f3bfe8e7bd0ff02e96b3cff65f918ba6	Schaalia meyeri	52773 2529408 2049 2037 1760 201174 1783272 2 131567 
f42ea8e82917282279612fb02d97ac1c	Kingella denitrificans	502 32257 481 206351 28216 1224 2 131567 
f4a30b9adfea5f70d013aa0c3bab6470	Vagococcus carniphilus	218144 2737 81852 186826 91061 1239 1783272 2 131567 
f4c3646884a40d43833f6d4b60d9bb03	Streptococcus peroris	68891 1301 1300 186826 91061 1239 1783272 2 131567 
f4f56fd08aafd67e427bf8c4a3db3049	Eikenella corrodens	539 538 481 206351 28216 1224 2 131567 
f501ccfbb4e458216a3ceb311b90c043	Veillonella parvula	29466 29465 31977 1843489 909932 1239 1783272 2 131567 
f5af4abc09c9cdd88d67079edb6f81cc	Staphylococcus capitis	29388 1279 90964 1385 91061 1239 1783272 2 131567 
f60721ad147ee24c4c0484f701f90cd6	Actinomyces johnsonii	544581 1654 2049 2037 1760 201174 1783272 2 131567 
f624bd3dedf1c348e0c8acb28bb1a3b3	Leptotrichia wadei	157687 32067 1129771 203491 203490 32066 2 131567 
f6d28baaa62f232423ca920d93c3ffee	Eikenella corrodens	539 538 481 206351 28216 1224 2 131567 
f6e916d3b2725a4b7f0913bbd40efc26	Caldibacillus thermoamylovorans	35841 1276290 186817 1385 91061 1239 1783272 2 131567 
f77fb4d278603db7e79778b4f4a31a18	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
f7a05cd62aeab45bad8cb2aba2d09a21	Acinetobacter johnsonii	40214 469 468 2887326 1236 1224 2 131567 
f808d93fd38481577f658e5475bc0061	Streptococcus australis	113107 1301 1300 186826 91061 1239 1783272 2 131567 
f812278644c8c2f92eff691767aade31	Actinomyces naeslundii	1655 1654 2049 2037 1760 201174 1783272 2 131567 
f86e61e092a83c036b2ee3f35efe728a	Comamonas testosteroni	285 283 80864 80840 28216 1224 2 131567 
f8816d250f1c003c12b1ad54dbb8005f	Vibrio rumoiensis	76258 662 641 135623 1236 1224 2 131567 
f9e79dc19da23e4a3aae66379397f5a7	Treponema medium	58231 157 2845253 136 203692 203691 2 131567 
fa0604d6b1a0d1a77f10913a8052065b	Noviherbaspirillum soli	1064518 1344552 75682 80840 28216 1224 2 131567 
fa0d30049f6be61b7b546055a506419a	Granulicatella adiacens	46124 117563 186828 186826 91061 1239 1783272 2 131567 
fa3047c0fe7a56780fcc90e51e5bfa50	Prevotella saccharolytica	633701 838 171552 171549 200643 976 68336 1783270 2 131567 
fa3ec6ccdd2499c269999df8b1ee4c22	Terracoccus luteus	53356 68903 85021 85006 1760 201174 1783272 2 131567 
fb3aabd16c376ad69315ab37b7f616d2	Campylobacter gracilis	824 194 72294 213849 29547 68525 1224 2 131567 
fb5aab08eb332c1cc46a6c473e4c35f7	Capnocytophaga gingivalis	1017 1016 49546 200644 117743 976 68336 1783270 2 131567 
fb5e86651bfa7d62103b534df3226e41	Aureimonas ureilytica	401562 414371 255475 356 28211 1224 2 131567 
fb7c447768aabe66ec875086a35518e9	Selenomonas noxia	135083 970 1843491 909929 909932 1239 1783272 2 131567 
fc0c0fdb2e64648efb5a8abec65d1a88	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
fc0fff5164118895f36cd5cbb2395165	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
fc3e547d893b2751a633cb35d2b058bd	Nakamurella multipartita	53461 53460 85031 1643684 1760 201174 1783272 2 131567 
fc8b449aea56238f1ef7cab3a110e280	Paracoccus yeei	147645 265 31989 204455 28211 1224 2 131567 
fcc89cbbeb86f5f6abff7e90b2bb6447	Microbacterium testaceum	2033 33882 85023 85006 1760 201174 1783272 2 131567 
fcdbc8d27383a9b34bb4d4489402b56e	Neisseria elongata	495 482 481 206351 28216 1224 2 131567 
fcf23991aef4b52b683556107ae7ce74	Microlunatus capsulatus	99117 29404 31957 85009 1760 201174 1783272 2 131567 
fcf96ee3a8eea274d5cf9d7abca9f29a	Veillonella dispar	39778 29465 31977 1843489 909932 1239 1783272 2 131567 
fd3acf23df8c580790bdd02f5bca0fd2	Mycolicibacterium chlorophenolicum	37916 1866885 1762 85007 1760 201174 1783272 2 131567 
fe4bff2675e30aef094f94a16419c4b1	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
fe905053b76e10440e2261826a58f742	Actinomyces massiliensis	461393 1654 2049 2037 1760 201174 1783272 2 131567 
fef064244b63ce6c6088bbccf1f99205	Pantoea septica	472695 53335 1903409 91347 1236 1224 2 131567 
ff02f9ecd49fb8d9219faa8bfe152b77	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
ff4916dc0b3bbc962f810f58bc596743	Oribacterium sinus	237576 265975 186803 186802 186801 1239 1783272 2 131567 
ff5f68fdc860417f7b6ca87300f22a3a	Schaalia radingae	131110 2529408 2049 2037 1760 201174 1783272 2 131567 
ff68e2ffd4361d96cb3a50b4a11eba14	Leuconostoc gelidum	1244 1243 33958 186826 91061 1239 1783272 2 131567 
ffa30d0daf4091a16d9473af2c2e96a9	Erwinia rhapontici	55212 551 1903409 91347 1236 1224 2 131567 
03094dc56d471903db62def69a514ac2	[Eubacterium] sulci	143393 543314 538999 186802 186801 1239 1783272 2 131567 
0818fc087c8aa214c5b63337e47c53d7	Halanaerobium praevalens	2331 2330 972 53433 186801 1239 1783272 2 131567 
0ad41a35b40eae1c83a82c2980c5d884	Catonella morbi	43997 43996 186803 186802 186801 1239 1783272 2 131567 
0b1bfd2b2a793268b1a07b322c9872ae	Streptococcus pyogenes	1314 1301 1300 186826 91061 1239 1783272 2 131567 
0e496279f8d68ef1c4e83494726684a7	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
0ee6530ca92e92417e53251271e56161	Sphingomonas leidyi	68569 13687 41297 204457 28211 1224 2 131567 
0f19edc6165ed97e0dd6f9cfee6d8471	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
0fc716b81275fc4800fe49f7a93fede0	Campylobacter concisus	199 194 72294 213849 29547 68525 1224 2 131567 
1248a63ca66ff0934bfae2d39746415e	Fusobacterium periodonticum	860 848 203492 203491 203490 32066 2 131567 
1266c2782954be1e24b4e6a8f87a9893	Oribacterium sinus	237576 265975 186803 186802 186801 1239 1783272 2 131567 
12a89b7cf72f34a7689fdafdd35c7cc9	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
12fb0e56c2c8f0ee2f1f8bb98f04a0b3	Prevotella melaninogenica	28132 838 171552 171549 200643 976 68336 1783270 2 131567 
13066d05bbf6548e654f388f5f5094e0	Oribacterium sinus	237576 265975 186803 186802 186801 1239 1783272 2 131567 
138967d85c865e8e8e809b5596266dad	Acinetobacter lwoffii	28090 469 468 2887326 1236 1224 2 131567 
18d26261dac25f48bcd1beb49b058be1	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
1b128f9543c8cd797c6b1692f7c425d1	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
1d7c7c2e3629f8e8223545ed073f748a	Shuttleworthia satelles	177972 177971 186803 186802 186801 1239 1783272 2 131567 
2088b92c6fa82cb23b23c19caf2b8b01	Prevotella jejuni	1177574 838 171552 171549 200643 976 68336 1783270 2 131567 
2406d415561dae1a4872caa92dba85e6	Rubellimicrobium roseum	687525 295418 2854170 204455 28211 1224 2 131567 
2589ee862bf63d9d86bc31f13ad75402	Streptococcus pneumoniae	1313 1301 1300 186826 91061 1239 1783272 2 131567 
26a49c828b772bc0c25a9ae68f491cb5	Selenomonas sputigena	69823 970 1843491 909929 909932 1239 1783272 2 131567 
270837744d7c5e2bf3a0352106b64cff	Treponema denticola	158 157 2845253 136 203692 203691 2 131567 
286d013f69d80b504b923c45b87fae56	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
2981d09d1e8bd119199ae7f7bcb5d6d2	Selenomonas sputigena	69823 970 1843491 909929 909932 1239 1783272 2 131567 
2c7de8c1808416fdbad39bca891af392	Hyphomicrobium denitrificans	53399 81 45401 356 28211 1224 2 131567 
2ca5f562dc2849ace194b67f64a8f342	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
2d11e90bf90ff7b20c332deb7aba729c	Prevotella micans	189723 838 171552 171549 200643 976 68336 1783270 2 131567 
31a83171e0f1f499831bcf4db67e99f5	Tetragenococcus halophilus	51669 51668 81852 186826 91061 1239 1783272 2 131567 
339ef0188d398f055a3577020010672c	Haemophilus parahaemolyticus	735 724 712 135625 1236 1224 2 131567 
4367cee80b60fd2180be8f510d75d301	Prevotella nigrescens	28133 838 171552 171549 200643 976 68336 1783270 2 131567 
4528cb5ed66dd36f75f145d99de87b84	Lautropia mirabilis	47671 47670 119060 80840 28216 1224 2 131567 
48a0396f3b26150b12433fefddf9e4f0	Selenomonas sputigena	69823 970 1843491 909929 909932 1239 1783272 2 131567 
4a0f32e17c61fae003f5b99767ebdc48	Streptococcus cristatus	45634 1301 1300 186826 91061 1239 1783272 2 131567 
4ca8732fbb7b8aa64a183c8542f3c322	Treponema denticola	158 157 2845253 136 203692 203691 2 131567 
517193cad05f384c57995c6dbdb729a9	Oribacterium sinus	237576 265975 186803 186802 186801 1239 1783272 2 131567 
52d340da0a4d7570859eeb81455b8bce	Campylobacter gracilis	824 194 72294 213849 29547 68525 1224 2 131567 
53941efbf9a01d77435a837b04676cf8	Veillonella atypica	39777 29465 31977 1843489 909932 1239 1783272 2 131567 
582bdf80c7cd75e1fdf000df9a98ba4a	Granulicatella adiacens	46124 117563 186828 186826 91061 1239 1783272 2 131567 
5bc589680add5cca62276051ba2a273d	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
5cbe35e4577edb13ba27672a4e30e507	Prevotella buccae	28126 838 171552 171549 200643 976 68336 1783270 2 131567 
5d4dac6d5fb49c653a7b8862cd653c92	Oribacterium sinus	237576 265975 186803 186802 186801 1239 1783272 2 131567 
5e9b0851ed517d8254ca521387e294b5	Haemophilus haemolyticus	726 724 712 135625 1236 1224 2 131567 
5f83b11912cb87cf72cd29ed6b68d977	Prevotella marshii	189722 838 171552 171549 200643 976 68336 1783270 2 131567 
60933f853ca1b0ba3e0d372ba3481f51	Alloprevotella rava	671218 1283313 171552 171549 200643 976 68336 1783270 2 131567 
69148ce34d3e9d56ba4612b65c902cb0	Corynebacterium matruchotii	43768 1716 1653 85007 1760 201174 1783272 2 131567 
6a953c9357c487abf51cf421a3875f43	Eikenella corrodens	539 538 481 206351 28216 1224 2 131567 
6d045eec9a74b669357a82d972851c4c	Microbacterium ginsengisoli	400772 33882 85023 85006 1760 201174 1783272 2 131567 
70dbbb8465c12717d5be314008ce61c1	Streptococcus constellatus	76860 671232 1301 1300 186826 91061 1239 1783272 2 131567 
733b448b213e9d590c7d93b8b0a13529	Porphyromonas endodontalis	28124 836 171551 171549 200643 976 68336 1783270 2 131567 
74add0ece0e9ca96ff827758dc3020aa	Arthrobacter davidanieli	83776 1663 1268 85006 1760 201174 1783272 2 131567 
77c599b6cbed9e7acd412ee3fc72f673	Selenomonas flueggei	135080 970 1843491 909929 909932 1239 1783272 2 131567 
7bce9d6692abb9d6fd98a4b8b2bca941	Veillonella atypica	39777 29465 31977 1843489 909932 1239 1783272 2 131567 
7dae032342d710035c7e68e964f3f590	Gemella morbillorum	29391 1378 539738 539002 1385 91061 1239 1783272 2 131567 
7e8bd17005350bd713e3021679aff38e	Novosphingobium capsulatum	13688 165696 41297 204457 28211 1224 2 131567 
8141d34bf72b8da561a1ee5e703a1274	Selenomonas sputigena	69823 970 1843491 909929 909932 1239 1783272 2 131567 
83aff7d90450b07a473a2c7e65dee8c1	Catonella morbi	43997 43996 186803 186802 186801 1239 1783272 2 131567 
84428bdda02155f5940b75f3b164d6cc	Streptococcus anginosus	1328 671232 1301 1300 186826 91061 1239 1783272 2 131567 
89bfd72d954f84a49ebd19aad915e96e	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
8c1e7d1ec1050680ee3e33aedad109ad	Anaeroglobus geminatus	156456 156454 31977 1843489 909932 1239 1783272 2 131567 
8e533f0fb3456578d24a9b784651ad1c	Campylobacter curvus	200 194 72294 213849 29547 68525 1224 2 131567 
8f96c33239c9c863ac1a4bc07b5ab3e2	Limosilactobacillus fermentum	1613 2742598 33958 186826 91061 1239 1783272 2 131567 
99640aa0ab41173691edb0c0c3e63f16	Granulicatella adiacens	46124 117563 186828 186826 91061 1239 1783272 2 131567 
9d9f806c2ff8cd9f2403b1f076b38b14	Selenomonas sputigena	69823 970 1843491 909929 909932 1239 1783272 2 131567 
9e06004466c781f993dc69c1c28ea75e	Selenomonas dianae	135079 970 1843491 909929 909932 1239 1783272 2 131567 
9e3460e51abf7f3bed7531cb1b2896e1	Selenomonas dianae	135079 970 1843491 909929 909932 1239 1783272 2 131567 
a60dea179771862b2aa1d8353b490600	Prevotella oris	28135 838 171552 171549 200643 976 68336 1783270 2 131567 
aa002b578ec4cdd81c1a884d88876db4	Veillonella atypica	39777 29465 31977 1843489 909932 1239 1783272 2 131567 
aaf19b5671af05905f945d22955dbae6	Prevotella baroniae	305719 838 171552 171549 200643 976 68336 1783270 2 131567 
b0b5018ef12eb7d9f4d1d98be72367f3	Glutamicibacter nicotianae	37929 1742989 1268 85006 1760 201174 1783272 2 131567 
bb892283d45605f13c7a495f75c74807	Haemophilus influenzae	727 724 712 135625 1236 1224 2 131567 
bc1b90baad1566d87b1bb626210554c8	Porphyromonas endodontalis	28124 836 171551 171549 200643 976 68336 1783270 2 131567 
bf2413ef88ce2d05d4dc999d7c897f0f	Peptostreptococcus stomatis	341694 1257 186804 186802 186801 1239 1783272 2 131567 
c46f9fb9bc21504a7c293fb67eea776b	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
c5592969c5f773ad542aaed7f29cbd13	Oribacterium sinus	237576 265975 186803 186802 186801 1239 1783272 2 131567 
c56e0869b51d5bbed46f60349af11876	Caulobacter endosymbiont	NA
c5dc291e95f608e813d3453ac65f6374	Selenomonas sputigena	69823 970 1843491 909929 909932 1239 1783272 2 131567 
c9ec445a298a5874d90e49a0aac2ed66	Prevotella nanceiensis	425941 838 171552 171549 200643 976 68336 1783270 2 131567 
cba199998cab8c5361f2d501f099f936	Veillonella parvula	29466 29465 31977 1843489 909932 1239 1783272 2 131567 
d067ac9c24deb80de3475529ba66d1e6	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
d239b053e6edd4220caf928a02fcd263	Schaalia odontolytica	1660 2529408 2049 2037 1760 201174 1783272 2 131567 
d29687b58a1c2fecafc5380bc41f7361	Sphingomonas leidyi	68569 13687 41297 204457 28211 1224 2 131567 
d685d8f6d372cb0c6e911c2dacede1db	Selenomonas flueggei	135080 970 1843491 909929 909932 1239 1783272 2 131567 
dc6865170ce68b1a30a92c1b33307f57	Pseudomonas azotoformans	47878 136843 286 135621 72274 1236 1224 2 131567 
dd88bf532ed23386c754fa4eb4b64575	Streptococcus alactolyticus	29389 1301 1300 186826 91061 1239 1783272 2 131567 
dee7f407dc4ec101cc14a7cc05c27d81	Selenomonas sputigena	69823 970 1843491 909929 909932 1239 1783272 2 131567 
e386edb9d07a9497e18471ce56d9a660	Alloprevotella tannerae	76122 1283313 171552 171549 200643 976 68336 1783270 2 131567 
e79b4ad2cd82e181ba94711c383b118c	Prevotella intermedia	28131 838 171552 171549 200643 976 68336 1783270 2 131567 
e9cd72405296e5d339d77a8cb04c9a61	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
eb8581a33fa5c33e84c837185f66baaa	Streptococcus australis	113107 1301 1300 186826 91061 1239 1783272 2 131567 
ef2436895354a635792055c9d2c35a9c	Veillonella atypica	39777 29465 31977 1843489 909932 1239 1783272 2 131567 
efa15a0ce0d52a3836eec5bf151556a5	Mogibacterium timidum	35519 86331 543314 538999 186802 186801 1239 1783272 2 131567 
f0f2ccae246405f47aded9661404e715	Lacticaseibacillus rhamnosus	47715 2759736 33958 186826 91061 1239 1783272 2 131567 
f789a8fe71c95ff4dc3ba5337830dc39	Haemophilus haemolyticus	726 724 712 135625 1236 1224 2 131567 
fcbdd703f67db0970c57902ad47f338d	Rhodopseudomonas palustris	1076 1073 41294 356 28211 1224 2 131567 
ff12a1403a909319bb649cb50b4bcf51	Prevotella denticola	28129 838 171552 171549 200643 976 68336 1783270 2 131567 
